@RELATION user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC


@DATA
447,2586286,2
82,77603443,1
264,66703496,2
264,14201825,2
447,4940699,2
264,76503289,3
82,60838240,4
447,89827469,1
82,13421009,1
447,61076942,2
82,66755681,3
82,87226779,3
447,66237014,2
82,17380488,2
447,87904287,2
82,94914090,3
447,82973838,1
82,65802069,1
82,16082575,4
447,69794865,3
82,18018384,1
82,70135318,3
447,61582313,1
82,64330503,1
447,61256514,1
447,73246025,2
447,50929511,3
82,74879737,2
447,68965877,2
82,13148373,2
447,66541060,1
82,4297595,2
447,77522417,2
82,93970958,1
447,62392492,1
82,82138970,3
82,77810916,3
82,12280130,1
82,73203277,3
82,77158575,1
82,15036397,1
82,61159458,3
82,71615450,3
399,41773241,3
399,78077516,2
399,10127578,4
399,5344097,1
399,6405162,2
399,15792789,2
399,70977719,1
399,71586056,1
399,2555176,2
399,9476033,2
399,64200398,3
399,78426407,2
399,72581182,3
399,6739525,2
399,16287865,1
399,77960617,4
399,78361807,2
399,74831447,2
399,66947315,2
399,91412514,3
399,7761148,1
399,15232718,2
399,68780748,2
399,14954817,3
399,13685758,2
399,85369522,1
399,34575991,1
399,5316158,2
258,77244359,3
399,13779595,3
399,63331372,3
258,84707419,1
399,88385813,2
399,50405761,2
258,64258200,2
399,76375991,1
399,32238981,3
399,5222185,3
258,15148124,3
399,5673785,3
399,3411439,3
258,71764550,2
399,36012181,1
399,13382403,1
258,52147611,2
399,1955175,2
258,91940648,2
399,64699288,2
258,11725882,2
399,14931763,3
399,72462639,2
399,14147479,2
399,1805436,2
258,36839571,2
399,4630502,2
399,86307237,3
258,37934501,1
399,61452968,3
399,90282069,3
399,1364404,1
258,79318731,2
399,5826100,3
399,83671708,3
258,1702066,3
399,11335416,2
258,8883995,4
399,81038580,1
399,8818789,2
399,77329649,3
258,78461516,2
399,16302319,2
258,66703496,3
399,12668977,2
258,87926321,1
399,62392492,2
258,73331759,3
399,774905,2
399,4678105,3
258,69292911,3
399,67582502,1
258,15661190,3
399,89790609,2
258,5726259,2
399,71840449,2
258,11130036,3
399,52491881,3
399,78158755,3
399,3921282,3
399,13749961,1
399,70679517,2
399,77052505,2
399,63883063,2
399,71647994,1
399,77674537,2
399,51245031,4
399,72277601,3
258,10127578,2
399,83204020,2
399,11979974,3
258,70294292,3
399,11016852,3
399,90714907,2
399,76729905,2
399,69794865,3
399,70743428,1
399,74162962,1
399,14440304,1
399,6154428,2
399,6240693,1
258,21926321,2
399,61159458,2
399,2159153,4
399,9100736,2
258,73561246,3
399,5564767,2
399,73184322,2
399,1863914,1
399,74583904,2
258,16329637,2
399,4250024,3
399,8198424,2
399,9188742,2
258,77787512,2
399,2410091,2
399,11856914,2
399,56939851,2
258,10287363,3
258,86451941,3
258,62392492,2
258,8966603,2
258,8212530,1
258,73549639,2
258,70977719,2
258,10659848,2
258,7584125,2
258,84592297,2
258,71603224,1
258,9391101,3
258,2555176,1
258,74035232,2
258,78426407,2
258,77674537,3
258,24403451,2
258,15100914,2
258,10466925,2
258,11435612,3
258,77682184,3
258,73378305,3
258,6240693,2
258,1672747,2
258,67751351,2
258,67093926,2
258,9757537,3
258,15493514,2
258,91236046,3
258,86547763,3
258,70743428,2
258,5384567,2
447,75851194,2
258,78361807,4
447,83355578,3
447,90055837,1
447,4250024,3
258,2609199,2
447,69733434,1
258,78543531,2
447,65989449,2
258,66181073,2
447,8419426,1
447,75131988,3
447,17528473,3
258,72070691,3
258,79177655,2
258,68325218,2
447,80788398,2
447,66931072,3
258,61949274,3
258,72935484,2
447,81306288,2
258,74831447,1
258,80619478,2
447,4119245,1
447,69124664,1
447,11790246,2
447,87123785,3
447,16744376,3
447,65607413,1
447,9088995,1
258,16162722,2
258,43865151,3
258,39955981,3
258,95955228,2
258,12220488,1
258,76218879,2
447,80619478,1
258,62264016,2
258,28495341,1
258,70292834,3
258,7925568,3
258,9214703,3
258,5826100,3
258,45790471,3
447,99107038,1
258,96246640,3
258,12734529,3
258,78216243,2
258,11335416,2
258,39874111,3
447,80492204,1
258,91415418,3
258,98400694,3
447,4257083,2
258,71051592,3
447,70977719,1
258,75851194,2
258,12650242,3
447,37563911,1
447,82264336,1
258,5375255,3
258,63883063,2
258,17217573,3
258,64322720,1
258,64126400,3
258,10319874,3
447,2481288,1
447,17963617,1
447,65954048,1
447,72135139,2
447,65850390,1
447,69614247,2
447,78426407,2
447,71938672,1
447,9188742,3
447,68254523,3
447,23172981,1
447,66295263,2
447,8422045,1
447,20912871,2
447,23372091,2
447,67552090,3
447,2557026,3
447,11277493,1
447,70135318,2
447,16169324,2
447,8642307,2
447,13280907,2
447,89658637,1
447,84085449,1
398,69121790,4
398,16878842,3
398,7561859,3
398,71148057,2
398,39955981,2
398,73882686,2
398,70135318,4
398,13148373,2
398,14556837,1
398,74710553,1
398,8966603,3
398,67839834,2
398,83671708,4
398,75265469,2
398,87954089,2
398,96246640,3
398,8647650,1
398,8855569,2
398,6154428,3
398,9088995,3
398,67653031,2
398,59454851,1
398,73561246,2
398,5222185,4
398,9597446,2
398,68267799,1
398,86255145,3
398,61776943,2
398,80788398,4
398,75212845,2
398,85884367,3
398,62297140,1
398,14603033,1
398,16033869,3
398,6260076,4
398,4940699,3
398,52503871,2
398,1481358,3
398,83735798,1
398,68220174,3
398,86847717,4
398,66541060,3
398,36449671,2
398,17528473,4
398,88365603,4
398,71100142,3
398,83888799,2
398,63766620,3
398,11689986,2
398,14012408,3
398,99107038,3
398,84582213,2
398,8212530,2
398,67976638,4
398,25580011,1
398,62742762,2
398,77787512,1
398,39874111,3
398,80877874,3
398,68344627,1
398,73201591,3
398,9214703,2
398,14827425,2
398,78368276,3
398,75943787,3
398,60797755,4
398,12547602,2
398,77682184,1
398,71614478,1
398,86307237,2
398,5074544,2
398,87623241,2
398,15232718,3
398,14510923,4
398,5375255,4
398,71418484,3
398,16015457,3
398,17489120,2
398,36839571,2
398,891436,2
398,4257083,2
398,81863242,3
398,74035232,2
398,71605337,3
398,72609857,4
398,29946871,1
398,8348762,3
398,7854296,3
398,79938348,4
398,91917646,3
398,71051592,3
398,10127578,4
398,17165097,3
398,4524232,1
398,80455166,2
398,78533863,2
398,61210275,3
398,60886698,3
398,84592297,4
398,84768993,3
493,59454851,1
493,74476228,1
493,74326190,1
493,12488724,1
493,6521475,1
493,53801451,2
493,80962504,2
493,3921282,3
493,83204020,2
493,10287363,1
493,4517211,3
493,82900774,2
493,75575521,2
493,4940699,2
493,70312948,2
493,75092622,2
493,61805276,1
493,6829354,1
493,49553651,2
493,75401504,2
493,4257083,2
493,71152082,2
493,8192953,3
493,9566254,2
493,75605075,1
493,64322720,1
493,8348762,3
493,67540709,1
493,66543219,1
493,78695208,2
493,2057449,2
493,14931763,3
493,63117347,2
493,66703496,1
493,81608188,4
493,772894,3
493,74831447,1
493,63816989,1
493,65954048,1
493,73994908,1
493,78867449,1
493,78171374,1
493,64962419,3
493,14693816,1
493,68325218,1
493,33291631,3
493,8422045,1
493,16762601,1
493,80893728,1
493,16053451,4
493,16435287,3
493,2970306,3
493,64384132,1
493,6250190,1
493,7541920,1
493,64460833,2
493,13148373,4
493,74396670,1
493,61898421,1
493,10737055,2
493,1400070,1
493,69614247,1
493,3151015,1
493,14147479,3
493,80593378,2
493,12633684,2
493,68221676,3
493,75286204,3
493,75710556,2
493,81246014,3
493,77810916,2
493,65081458,1
493,72033090,2
493,17217573,2
493,63514338,1
493,7107386,1
493,60987641,1
493,84986265,3
493,72461447,2
493,67204737,3
493,8046663,2
493,83930047,3
493,13385260,2
493,86744433,1
493,78349466,1
493,5775938,1
493,62329923,1
493,84592297,1
493,16256608,1
493,66181073,1
493,8629910,1
493,87954089,2
493,63730180,1
493,12126020,1
493,86483013,2
493,8478319,1
493,62392492,1
493,65991636,1
493,4556695,1
724,14147479,2
724,71840449,1
724,16082575,2
724,14510923,1
724,78461516,4
724,41112091,3
724,83785402,1
724,89813133,1
724,74625078,1
724,74709640,1
724,67751351,3
724,12848552,3
724,14201087,3
724,64258200,2
724,2586286,3
724,78158755,3
724,62048229,3
724,65155203,1
724,51245031,3
724,8750746,3
724,6271760,2
724,9702723,3
724,16950738,1
724,4927984,1
724,9597446,1
724,72609857,1
724,61076942,1
724,11643845,2
724,68267799,3
724,65607413,1
724,77649073,1
724,76729905,2
724,61258057,2
724,12220450,1
724,69043121,1
724,7584125,3
724,70563713,2
724,17270322,3
724,92129718,1
724,13779595,2
724,82973838,1
724,64766302,2
724,3666919,3
724,91217118,1
724,11277493,1
724,80933110,2
724,14873288,2
724,68068261,3
724,80962504,2
724,92234118,1
724,70151784,1
724,89978661,3
724,13259634,2
724,8458109,2
724,2405183,2
724,77355543,2
724,89454833,2
724,16762601,1
724,11847569,1
724,84768993,4
724,6898773,3
450,82138970,1
724,2560749,2
450,14320658,1
724,78077516,2
450,7761148,1
724,78153059,1
450,89160781,2
724,50929511,2
450,12220450,1
724,6495689,1
450,70294292,1
724,81539762,2
450,6260076,1
724,99677218,2
450,89827469,1
724,64580001,3
724,69990343,4
450,70761560,1
450,34575991,2
724,67810265,2
724,11102580,3
724,92169672,3
724,62315343,2
724,76455055,1
724,55678111,2
724,97774228,1
724,12985555,3
724,91145851,1
724,75372277,1
724,82138970,2
724,85051554,2
724,64962419,3
724,72482166,1
724,89071893,3
724,52503871,2
724,67755007,1
724,65431390,2
724,70315379,1
724,10319874,2
724,46183361,1
724,75943787,4
724,91236046,2
724,16960561,3
724,43957041,3
724,66893259,1
724,42232481,1
724,90146311,3
724,72718191,3
724,86307237,3
418,69794865,1
418,53349101,1
418,1730398,1
418,1286176,1
418,72609857,1
418,16287865,2
418,72032570,2
418,20595241,3
418,15676309,3
418,72135139,2
418,71148057,3
418,9943235,4
418,79535742,3
418,65431390,1
418,10206502,1
418,55629131,1
418,36741151,3
418,70823508,1
418,60987641,3
418,68220174,1
418,68788868,4
418,76068551,4
418,73549639,2
418,78216243,2
418,8818789,1
418,64049872,2
418,66676859,4
418,71764550,1
418,70077941,1
418,21838201,1
418,85884367,2
418,16869671,1
418,8426856,3
418,68780748,4
418,94636848,2
418,63514338,1
418,14954817,2
418,85089986,3
418,83735798,1
418,64813415,4
418,76423928,2
418,5344097,1
418,10188258,2
418,73331759,4
418,76372266,2
418,4556695,3
418,79962226,3
418,71358064,3
418,74677465,1
418,46183361,1
418,64422296,1
418,66703496,2
418,56047801,3
418,17489120,2
418,16329637,2
418,9472834,1
418,1103326,1
85,23372091,1
85,774905,2
85,16869671,4
85,6132153,4
85,90117913,1
85,4403979,1
85,78745107,4
85,62742762,1
85,15080702,3
85,84085449,1
85,71655629,1
85,60878713,1
85,38095111,3
85,15735462,1
85,67429227,3
85,18167172,2
85,18054075,1
85,47057261,1
85,64169643,1
85,7682490,1
85,55366941,1
85,67204737,1
85,3407958,2
85,7524272,3
85,14841167,1
85,78533863,1
85,87926321,1
85,28495341,1
85,9100736,1
85,81791220,4
85,82938704,2
85,62297140,1
85,64384132,1
85,62945228,1
85,78405037,1
85,60987641,2
85,75735062,1
85,5953902,1
85,72135139,1
85,73549639,1
85,78160898,1
85,5832569,1
85,91108501,1
85,8570739,1
85,75764632,1
85,96254942,1
85,11521425,1
85,76372266,2
85,16201983,1
85,4678105,1
85,85051554,1
85,5563439,1
85,73638064,1
85,65391788,3
85,92169672,2
85,88365603,3
85,89658637,1
85,90282069,2
85,73044122,3
85,81899946,1
85,4940699,1
85,5673785,1
85,72609857,1
85,3338125,1
85,98104668,1
85,74770835,1
85,3921282,3
85,68220174,1
85,61449519,1
85,65503200,4
85,64258200,1
85,71560165,1
85,63992344,1
85,89911461,1
85,91011063,1
85,70769431,1
85,90714907,1
85,2840362,2
85,50405761,2
85,71578197,2
85,8855569,1
85,72269660,3
85,55678111,1
85,84208593,1
85,53801451,2
85,91415418,3
85,30692001,1
85,74476228,1
85,21926661,1
85,2926402,1
85,73691383,1
85,78580184,1
85,63117347,1
85,16960561,1
85,14861779,1
85,70761560,2
47,14491576,3
47,82492738,2
47,15409904,1
47,90546071,2
47,64049872,1
47,79063887,1
47,65007713,3
47,71615450,2
47,30692001,2
362,78436103,3
362,3850238,2
362,78171374,3
362,4250024,3
362,81899946,1
362,70962170,1
362,15825404,2
362,72135139,1
362,72071167,1
362,80788398,1
362,66786687,1
362,6271760,3
362,774905,1
362,82550184,1
362,62945228,1
362,72070691,3
362,5600091,2
362,86744433,1
362,10466925,1
362,60850009,1
830,15136498,1
830,53349101,1
830,2405183,2
830,71764550,3
830,86547763,2
830,12985555,2
830,73854012,2
830,3164755,2
830,15825404,1
830,72135139,1
830,7695006,1
830,73388496,1
830,8212530,1
830,66685987,2
830,89790609,3
830,50929511,1
830,61949274,1
830,28073371,1
830,80877874,2
830,90256929,1
830,1672747,1
830,7444285,2
830,71539796,1
830,70555369,1
830,14861779,2
830,77787512,1
830,77158575,2
830,11725882,1
830,29177071,1
830,75666691,1
830,71051592,1
830,76551964,1
830,12491045,2
830,3407958,1
830,13509734,2
830,85369522,1
830,14201825,2
830,11689986,2
830,23724351,1
830,79962226,2
830,26341801,1
830,85051554,1
830,4119245,1
830,11277493,1
830,72581182,4
830,3464299,1
830,52491881,1
830,12697219,1
830,36012181,3
830,18172952,1
830,5826100,1
830,56930031,2
830,4927984,1
830,70312948,1
830,78780122,1
830,39874111,1
830,45730161,1
830,13382403,1
830,74770835,2
830,84922427,1
830,76423928,2
830,6739525,1
830,33357171,1
830,90117913,1
830,62742762,1
830,71647994,1
830,70823508,1
830,75286204,2
830,1243656,1
830,61107680,2
830,9214703,1
830,41773241,1
830,8192953,1
830,77810916,1
830,16033869,2
830,72756274,2
830,72787889,2
830,60992209,1
830,83785402,3
830,13421009,1
830,82138970,2
830,56640741,1
830,1702066,1
830,91217118,2
830,68627303,1
830,86514651,1
830,73378305,1
830,6344074,2
830,69497946,2
830,80962504,2
830,73626918,1
830,63264439,1
830,74863964,1
830,10188258,2
830,12633684,1
830,536440,2
830,66541060,2
830,65443904,1
830,13526995,1
830,71615450,1
672,89978661,3
672,14931763,3
672,50929511,2
672,10659848,1
672,13509734,2
672,16329637,3
672,74879737,3
672,83204020,3
672,49553651,2
672,60741126,2
672,17460500,3
672,87360055,3
672,71148057,2
672,8647650,3
672,16133496,2
672,536440,3
672,16397274,3
672,28495341,1
672,75735062,4
672,1364404,3
672,65645769,1
672,61256514,3
672,18752211,1
672,8818789,3
672,78461516,4
672,77355543,2
672,74710553,3
672,4556695,3
672,6829354,2
672,13550230,3
672,9566254,2
672,52503871,3
672,60838240,4
672,75764632,3
672,73853929,3
672,17605922,2
672,77664234,3
672,80947484,2
672,82925846,3
672,20370431,2
672,15409904,3
672,74984635,3
672,79535742,3
672,64422296,4
672,4156841,3
672,74330740,2
672,23172981,3
672,66985565,3
672,92125584,3
672,65668966,3
672,4096104,3
672,83355578,3
672,46183361,2
672,45730161,3
672,6154428,2
672,29177071,3
672,64460833,3
672,74396670,3
672,61139071,3
672,2484112,3
672,78650008,3
672,3369711,3
672,1209016,3
672,16103952,3
672,936457,2
672,77787512,3
672,78361807,3
672,91917646,2
672,2609199,3
672,5222185,3
672,37563911,2
672,75296739,3
672,80933110,3
672,10200421,3
672,36741151,3
672,77960617,4
672,70292437,3
672,7925568,3
672,7561859,3
672,71242791,3
672,88593241,3
672,61582313,3
672,12491045,3
672,12220488,3
672,2261410,2
672,77699618,2
672,91011063,3
672,13070544,3
672,80492204,3
672,3151015,3
672,72996973,3
672,17950794,2
672,78580184,4
672,78595139,3
672,25671361,4
672,72410285,3
672,10258708,3
813,99107038,1
813,5826100,2
813,88385813,2
813,5667620,1
813,12123622,3
813,83141690,3
813,26388241,3
813,8570739,4
813,89813133,1
813,74396670,3
813,71840449,3
813,6405162,1
813,88304149,4
813,71142799,3
813,75479128,4
813,39874111,3
813,4343780,2
813,5999869,3
813,49553651,2
813,90727095,1
813,5698694,4
813,64813415,3
813,67785320,1
813,70625832,4
46,1672747,2
46,43865151,3
813,1702066,4
46,73214241,3
813,62019639,1
46,62188697,2
46,14873288,1
46,5775938,1
813,75131988,2
46,45730161,2
46,86255145,1
46,74911301,1
46,11979974,1
813,37260501,2
46,6914695,1
46,9702723,1
813,8599257,2
46,75764632,1
813,83735798,1
46,4630502,1
46,46725701,1
46,6526074,3
46,83888799,2
46,63610804,1
347,74476228,2
46,9391101,1
347,8206833,1
46,62530583,1
813,92125584,3
347,81306288,2
813,7682490,2
347,8192953,1
347,58484831,1
46,4405502,2
813,76423928,1
347,61256514,1
46,69237717,1
347,3411439,1
46,13259634,1
347,33291631,2
813,5564767,3
46,10041539,1
46,87954089,1
347,14861779,2
813,77052505,3
46,12123622,2
347,1481358,2
46,8458109,1
46,86547763,1
347,67785320,1
813,56047801,2
347,92169672,1
347,83930047,2
347,6521475,1
46,28495341,3
813,536440,2
46,6240693,1
347,89813133,1
347,45730161,2
813,14440304,1
46,1400070,3
46,70405744,1
347,8307491,2
46,26341801,4
347,80877874,2
46,78153059,2
347,69562013,1
813,68068261,3
347,77273513,1
46,15409904,2
46,2287585,3
347,15864476,1
46,9100736,1
347,70608592,1
813,81508148,1
347,65850520,3
46,61776943,3
347,72759996,1
46,63331372,1
347,68965877,1
46,13779595,1
347,54445651,1
813,65645769,1
46,66786687,1
347,17605922,1
46,73691383,1
813,68071549,2
347,68734298,1
46,67976638,3
347,65991636,1
46,39955981,1
347,73009950,2
813,9597446,2
347,7761148,2
46,14510923,2
347,2693105,1
46,87123785,1
347,71173042,1
813,83294786,1
347,39917131,2
46,4343780,2
347,15100914,1
347,86483013,2
46,37934501,1
46,86307237,1
347,9971564,1
813,78315219,3
46,69990343,1
347,75666691,1
347,74709640,1
46,8206833,1
46,20370431,1
347,1400070,2
46,68071549,1
347,15123380,2
813,71647994,3
46,5375255,2
347,64422296,2
46,9883417,1
347,78349466,1
46,17528473,2
813,71614478,2
347,61210275,3
46,46510391,3
347,77664234,1
347,91091131,2
813,72277601,4
347,11979974,1
46,72541825,1
347,585200,1
347,30692001,1
46,49553651,2
813,13070544,1
46,74709640,1
347,75851194,2
347,85051554,1
347,73549639,1
347,5564767,1
347,75997659,2
347,10206502,1
347,72410285,1
813,67653031,4
347,3164755,2
347,9627370,1
46,75549879,3
347,5726259,1
46,67785320,1
347,76068551,2
813,5147891,3
347,83355578,1
347,82900774,1
46,1118030,1
347,70625832,1
813,7695006,3
347,62188697,2
46,15735462,1
347,41112091,1
46,73675971,1
347,7854296,1
46,536440,3
46,772894,2
813,84538015,3
347,98104668,2
347,73331759,1
347,83888799,1
46,91539098,1
813,91217118,1
347,2560749,1
46,29177071,1
347,64384132,2
46,8247183,1
347,67744137,1
347,78650008,2
813,43957041,3
347,62707024,1
46,56640741,1
46,14320658,3
347,78468571,1
46,84582213,1
347,57598911,1
46,90055837,1
347,8247183,2
46,80455166,2
347,3648429,1
813,46510391,3
46,56047801,3
46,77603443,1
347,77810916,1
46,71764550,2
347,4927984,2
347,67204737,1
46,74162962,2
813,61452968,4
347,76375991,2
347,72581182,3
46,11847569,1
813,75666691,1
347,79345729,1
46,774905,1
347,65989449,1
46,82027610,1
347,90543131,2
46,6081186,1
347,12547602,1
813,66302827,2
46,86847717,2
347,71972153,1
46,71938672,1
347,69992142,3
46,78074950,1
347,62343841,2
46,9420701,1
347,14150982,2
46,72269660,1
813,78543531,1
347,38095111,1
46,36741151,1
347,67758791,1
46,73687753,1
347,88519867,2
813,67619943,2
347,12697219,1
347,8422045,1
46,69992142,4
347,80947484,1
813,91236046,4
46,65668966,2
347,75125497,1
46,81306288,2
46,12650242,1
46,78160898,1
813,87123785,1
46,63423553,2
46,50929511,3
46,17489120,3
813,75159440,3
46,74042578,2
46,77273513,1
813,71100142,2
813,5316158,3
813,89184603,3
813,62652749,1
813,72135139,1
813,10737055,4
813,87226779,3
813,82973838,2
813,72462639,1
813,4189327,4
813,65290774,1
813,78595139,1
813,60987641,1
813,6240693,3
813,74710553,4
813,83355578,4
813,67839834,3
813,68825735,2
813,3666919,2
813,16015457,3
813,6526074,3
813,71603224,1
813,14556837,2
813,66947315,1
813,60878713,2
813,2484112,1
813,64766302,2
813,7880174,2
813,65431390,3
813,7747321,2
813,6344074,2
813,99677218,4
813,66543219,1
813,65845323,3
826,8966603,2
826,5344097,1
826,74041643,2
826,6405162,2
826,88519867,1
826,64330503,3
826,10752377,2
826,15100914,2
826,70315379,1
826,21838201,2
826,89978661,2
826,82925846,2
826,82492738,2
826,7524272,2
826,55678111,2
826,89827469,1
826,67429227,3
826,20912871,2
826,13148373,3
826,12848552,1
826,92125584,3
826,64384132,2
826,82445156,1
826,12126020,3
826,16744376,2
826,29946871,2
826,64126400,2
826,14556837,2
826,36839571,1
745,4517211,4
745,5147891,2
745,11331629,1
745,12491045,2
745,64422296,1
745,66676859,2
745,65292429,1
745,68267799,1
745,87904287,4
745,13779595,2
745,99107038,1
745,73549639,3
745,4119245,2
745,15409904,1
745,72787889,2
745,6405162,1
745,12369894,3
745,16201983,1
745,83204020,1
745,57719221,2
745,64384132,1
745,64200398,1
745,53471471,1
745,79063887,1
745,8419426,2
745,15430061,2
745,83785402,2
745,71579567,3
279,71152082,2
279,69794865,4
745,75066331,2
279,25580011,1
279,2693105,3
279,6132153,3
279,9420701,1
279,29946871,1
745,10737055,3
279,12150665,1
279,54445651,1
279,16201983,3
745,23372091,2
745,72759996,1
745,1730398,2
279,15864476,1
279,12491045,1
279,67199484,1
279,76455055,1
279,14757686,3
745,81024170,3
279,16622424,2
279,66268564,3
279,69841660,2
279,6521475,2
279,4343780,2
745,2704335,2
745,71379069,1
745,68091989,1
279,74738131,1
279,83504220,1
279,64766302,1
279,56930031,1
